This is the DuFort-Frankel scheme error results.
0.0419798,0.0637764,0.0514145,0.00102158,-0.0808224,-0.179944,-0.279074,-0.362098,-0.416784,-0.435812,-0.416784,-0.362098,-0.279074,-0.179944,-0.0808224,0.00102158,0.0514145,0.0637764,0.0419798,
0.0173447,0.0240803,0.0122685,-0.0213906,-0.0747729,-0.140855,-0.209321,-0.268788,-0.30912,-0.323384,-0.30912,-0.268788,-0.209321,-0.140855,-0.0747729,-0.0213906,0.0122685,0.0240803,0.0173447,
0.00270644,-0.000147767,-0.0127668,-0.036954,-0.0716158,-0.112919,-0.155057,-0.191444,-0.216081,-0.224792,-0.216081,-0.191444,-0.155057,-0.112919,-0.0716158,-0.036954,-0.0127668,-0.000147767,0.00270644,
This is the DuFort-Frankel scheme error results.
-36.1784,5.06946,0.159246,0.00154884,4.53695e-06,3.9406e-09,1.00897e-12,4.26326e-14,7.10543e-14,-7.10543e-14,1.56319e-13,-7.10543e-14,1.06581e-12,3.94063e-09,4.53695e-06,0.00154884,0.159246,5.06946,-36.1784,
-3.04983,-16.7369,3.54121,0.31308,0.0154454,0.000420287,6.26068e-06,5.07926e-08,2.23579e-10,1.06581e-12,2.23636e-10,5.07925e-08,6.26068e-06,0.000420287,0.0154454,0.31308,3.54121,-16.7369,-3.04983,
-12.6027,-0.165052,-6.9968,1.96465,0.249766,0.0215022,0.0012457,4.83513e-05,1.25363e-06,4.32955e-08,1.25363e-06,4.83513e-05,0.0012457,0.0215022,0.249766,1.96465,-6.9968,-0.165052,-12.6027,
-1.09371,-11.1822,1.1482,-2.73422,1.03772,0.159246,0.0182223,0.00154885,9.76636e-05,9.0739e-06,9.76636e-05,0.00154885,0.0182223,0.159246,1.03772,-2.73422,1.1482,-11.1822,-1.09371,
-6.79549,-0.430598,-7.0931,1.29636,-0.98444,0.539959,0.0930516,0.0126689,0.00136667,0.000229321,0.00136667,0.0126689,0.0930516,0.539959,-0.98444,1.29636,-7.0931,-0.430598,-6.79549,
-0.59513,-7.73776,0.364721,-3.86004,1.02747,-0.307489,0.279616,0.0521546,0.00808771,0.00200413,0.00808771,0.0521546,0.279616,-0.307489,1.02747,-3.86004,0.364721,-7.73776,-0.59513,
